"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"46401","https://toiletmap.gov.au/facility/46401","Keanes Point Playground","Other","Lilla Street","Peppermint Grove","WA","","-32.00305561","115.77233796","False","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"46403","https://toiletmap.gov.au/facility/46403","Grantham Park","Other","Corner of Grantham and Selby Streets","Floreat","WA","","-31.93308616","115.80248501","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 5am-8pm","The toilets operate on an automated lock system.","True","True","False","False","False","False","False","False","","False","True","False","False","False"
"46405","https://toiletmap.gov.au/facility/46405","McLean Park","Other","Ulster Road","Floreat","WA","","-31.93578064","115.79082637","True","False","","False","False","False","False","The toilets operate on an automated lock system","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 5am-8pm","","True","True","False","False","False","False","False","False","","False","True","False","False","False"
"46409","https://toiletmap.gov.au/facility/46409","Stuart Island","Car park","Riverside Drive","Nambucca Heads","NSW","Turn off Riverside drive into Bellwood Park and head down road towards Nambucca Golf Club, cross concrete causeway and  are on left hand side in park area","-30.65404793","152.99523790","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","True","True","True","True","","False","False","False","False","False"
"46413","https://toiletmap.gov.au/facility/46413","Eastport Foreshore","Other","Estuary Place","Wannanup","WA","","-32.60594825","115.65219425","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"46415","https://toiletmap.gov.au/facility/46415","Fitzroy Falls - Visitors Centre Morton National Park","Park or reserve","1301 Nowra Road","Fitzroy Falls","NSW","","-34.64691539","150.48251869","True","True","","False","False","False","False","Toilet near Visitors Centre. Difficulty rating low. Slope.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 9am-4pm","","False","False","False","False","False","True","False","True","Doorway narrow, Door inward opening, force to open door medium, floor space undersize, toilet seat low, grabrails, wash basin.","False","True","False","False","False"
"46417","https://toiletmap.gov.au/facility/46417","Manly Warringah Baseball Club - Aquatic Reserve","Sporting facility","11 Aquatic Drive","Frenchs Forest","NSW","","-33.75662552","151.23819238","True","False","","True","False","False","False","At rear of building on lower level. From car park cross grass then go down ten steps to access toilet. Ramp only goes to upper level.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Venue hours","During sporting events","False","False","False","False","False","True","False","True","Floor space: Undersize. Doorway: Narrow, outward opening, light. Seat height: Low. Grab rails available. Basin available","False","False","False","False","False"
"46419","https://toiletmap.gov.au/facility/46419","Campbelltown RSL Level 1","Food outlet","Carberry Lane","Campbelltown","NSW","","-34.06758618","150.81512881","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 10am-3am","","True","True","False","False","False","True","True","True","Easy approach to toilet, force to open door medium, doorway wide, door outward opening, floor space large, toilet seat low, grabrails, wash basin.","False","False","True","False","False"
"46421","https://toiletmap.gov.au/facility/46421","Campbelltown RSL Reception","Food outlet","Carberry Lane","Campbelltown","NSW","Toilet located after reception area on left hand side.","-34.06755952","150.81513954","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 10am-3am","Open Daily","True","True","False","False","False","True","False","True","Easy access, doorway wide, sliding door, force to open door light, floor space large, toilet seat low, grabrails, wash basin.","False","False","False","False","False"
"46425","https://toiletmap.gov.au/facility/46425","Maydena","Other","Kallista Road","Maydena","TAS","","-42.75477245","146.62924742","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","True","True","","False","False","False","False","False"
"46429","https://toiletmap.gov.au/facility/46429","Ocean View Hotel","Other","15 Morgo Street","Urunga","NSW","Access via Morgo Street is via the drive-thru bottle shop.","-30.49528624","153.02190637","True","True","Disabled parking is available at the rear of the building in the Council car park.","False","False","False","False","Accessible toilet located between bar and bistro","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 9am-12pm","","True","True","False","False","False","True","True","False","Difficulty rating low, doorway narrow, door inward opening, force to open door light, floor space oversize, toilet seat high, wash basin, grab rails.","False","False","False","False","False"
"46431","https://toiletmap.gov.au/facility/46431","Club Urunga","Food outlet","20 Orara Street","Urunga","NSW","Toilet located after reception on the right hand side.","-30.49688270","153.01957605","True","True","Free parking","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Variable hours","Open 7 days a week, when the club is in operation.","True","True","False","False","False","True","False","True","Easy access, doorway wide, door inward opening,  force to open door light, floor space large, toilet seat high, washbasin, grab rails.","False","False","False","False","False"
"46433","https://toiletmap.gov.au/facility/46433","Sports Focus Podiatry","Other","300 Queen Street","Campbelltown","NSW","","-34.07013200","150.81144800","True","True","","True","False","False","False","Ask reception for the key.Toilet located from Queen street Entrance down corridor on the left side","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Tue-Thu 9am-6:30pm","","True","False","False","False","False","True","False","False","Difficulty rating low, doorway wide, door inward opening, floor space small, toilet seat high, wash basin, no grab rails.","False","False","True","False","False"
"46435","https://toiletmap.gov.au/facility/46435","Bowls/Tennis Club","Other","38 Spica Street","Southern Cross","WA","Entrance is in the breezeway at the Southern Cross Bowls/Tennis Clubhouse behind the children's playground area. Currently closed due to Covid 19 restrictions.","-31.22999271","119.32801993","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","Currently closed","","False","False","True","False","False","True","False","False","","False","False","True","False","False"
"46439","https://toiletmap.gov.au/facility/46439","Passmore Reserve 2","Park or reserve","LOT 1 Campbell Parade","Manly Vale","NSW","","-33.78122065","151.27272873","True","True","","False","False","True","False","MLAK use after daylight.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","Floor space: Oversize. Doorway: Wide, outward opening, heavy. Seat height: 460cm - 480cm. Grab rails available. Basin available. Large shelf is available","False","False","False","False","True"
"46441","https://toiletmap.gov.au/facility/46441","Strathbogie Recreation Reserve","Park or reserve","62 Spring Creek Road","Strathbogie","VIC","","-36.85035160","145.73941225","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"46443","https://toiletmap.gov.au/facility/46443","Lions Park Euroa","Other","Clifton Street","Euroa","VIC","","-36.75623034","145.56872723","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"46445","https://toiletmap.gov.au/facility/46445","Stud Park Reserve","Park or reserve","40 Fulham Road","Rowville","VIC","(located at the playground behind the Rowville Community Centre)","-37.91997428","145.23966430","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Dec-Jun 6am-9pm","These Facilities are currently unavailable to the Public, as they are located within a Construction zone.  The expectation is that they will be made available to the Public again once the works are completed.  This is anticipated to be November 2023.","False","False","True","False","False","True","False","False","","True","False","False","False","False"
"46459","https://toiletmap.gov.au/facility/46459","Auburn Park","Park or reserve","34 Gibbons Street","Auburn","NSW","","-33.84469530","151.03344017","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","True","Floor space: Large. Doorway: Wide, inward opening, light. Seat height: Low. Grab rails available. Basin available","False","False","False","False","False"
"46461","https://toiletmap.gov.au/facility/46461","Newington Community Center","Other","Avenue Of Europe","Newington","NSW","Corner of the Avenues of Europe And Asia","-33.83339273","151.05694989","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","Currently closed","","True","True","False","False","False","True","False","False","Doorway: Wide, outward opening, light. Seat height: Between 460-480cm. Grab rails available. Basin available.","False","False","False","False","False"
"46467","https://toiletmap.gov.au/facility/46467","Black Gully Park","Other","19A Gordon Avenue","Newtown","QLD","(At eastern entrance to Clearview Street)","-27.54460892","151.93578287","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","Male and female toilets, sink and drinking fountain.","False","False","False","False","False"
"46469","https://toiletmap.gov.au/facility/46469","Newtown Park","Other","371 Warrego Highway","Newtown","QLD","","-27.55188354","151.93008988","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"46471","https://toiletmap.gov.au/facility/46471","Picnic Point Lookout","Other","Tourist Road","Rangeville","QLD","","-27.57910381","151.98784589","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","","True","True","False","False","False","True","False","False","","False","False","True","False","False"
"46473","https://toiletmap.gov.au/facility/46473","Oakey Dump Point","Other","York Street","Oakey","QLD","","-27.44053559","151.72439932","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","True","False","False","","OPEN: 24 hours","","False","False","False","False","False","False","False","False","","False","False","False","False","False"
"46477","https://toiletmap.gov.au/facility/46477","Kariong Tennis Courts and Playground","Other","2 Dandaloo Street","Kariong","NSW","","-33.43982269","151.29649471","True","False","","False","True","False","False","Carpark nearby in Kariong Public Hall grounds","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 9am-6pm","","False","False","True","False","False","True","False","False","","False","False","True","False","False"
"46481","https://toiletmap.gov.au/facility/46481","Bingara Swim Centre","Other","2 Copeton Dam Road","Bingara","NSW","4 Copeton Dam Road, BINGARA","-29.86415317","150.57727182","True","False","","False","False","False","False","","True","False","False","True","False","","False","False","","False","False","False","","Currently closed","Swim Centre Hours","True","True","False","False","False","True","False","False","Toilets only open when swim centre is open","False","False","False","False","True"
"46483","https://toiletmap.gov.au/facility/46483","Riverside Caravan Park","Caravan park","2 Copeton Dam Road","Bingara","NSW","6 Copeton Dam Road, BINGARA","-29.86467021","150.57794951","True","False","","True","False","False","False","","True","False","False","True","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","Disable access","False","False","False","False","True"
"46485","https://toiletmap.gov.au/facility/46485","Bingara Showground","Sporting facility","33 Bowen Street","Bingara","NSW","","-29.86755717","150.55559296","True","False","","False","False","False","False","","True","False","False","True","False","","False","False","","True","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","True"
"46487","https://toiletmap.gov.au/facility/46487","Bingara Showground","Sporting facility","Bowen Street","Bingara","NSW","","-29.86836661","150.55771727","True","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Sporting Events","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46493","https://toiletmap.gov.au/facility/46493","Tourist Information Centre","Bus station","2-4 Geddes Street","Warialda","NSW","","-29.54214133","150.57031144","False","True","","False","False","False","False","Gutter near toilet block","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","False","Door way wide, door inward opening, force to open door is medium, cubicle floor space large, grab rails and wash basin.","False","False","False","False","False"
"46495","https://toiletmap.gov.au/facility/46495","Nicholson Oval","Sporting facility","Nicholson Street","Warialda","NSW","Located at the Nicholson Oval Building.","-29.53537008","150.56829362","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46497","https://toiletmap.gov.au/facility/46497","Warialda Caravan Park","Caravan park","30 Holden Street","Warialda","NSW","","-29.54191717","150.56964138","True","False","","False","False","False","False","Grass","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Door way wide, door inward opening, cubicle floor space large, grab rails and wash basin. Shelf","False","True","False","False","True"
"46499","https://toiletmap.gov.au/facility/46499","Cranky Rock Reserve","Park or reserve","296 Cranky Rock Road","Warialda","NSW","Located in the Camping Grounds.","-29.56111139","150.64646335","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","True","False","False","True"
"46501","https://toiletmap.gov.au/facility/46501","Matraville Hotel","Other","Corner of Bunnerong Road and Perry Street","Matraville","NSW","Toilets located inside poker machine lounge","-33.95996700","151.23089500","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Mon-Sat 8am-3am, Sun 10am-10pm","","True","True","False","False","False","True","False","True","Easy access, doorway wide, automatic door inward opening, floorspace over size, toilet seat low, wash basin, grab rails.","False","False","False","False","False"
"46505","https://toiletmap.gov.au/facility/46505","Peninsula Village Shopping Centre","Shopping centre","501 Bunnerong Road","Matraville","NSW","Vehicle entrance via Daunt Street. Located south-eastern corner of the intersection between Bunnerong Rd and Daunt Avenue, Matraville.","-33.95776900","151.23120390","True","True","Toilet located in underground car park.  Use ground floor lift  next to chemist to B1 carpark level","True","False","False","False","Contact caretaker David 0410 641 462 for onsite problems","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Mon-Wed 9am-5:30pm, Thu 9am-9pm, Fri 9am-5:30pm, Sat 9am-5pm, Sun 10am-5:30pm","","True","True","False","False","False","True","False","True","Easy access, doorway wide, door outward opening, force door heavy, floor space large, toilet seat height low, grab rails, wash basin.","True","False","True","False","False"
"46509","https://toiletmap.gov.au/facility/46509","Park Beach HomeBase","Shopping centre","252 Pacific Highway","Coffs Harbour","NSW","Opposite to Park Beach Plaza on the Pacific Highway.","-30.28056792","153.13046593","True","False","","False","False","False","False","Difficulty medium- 2 doors to enter toilet. Between Forty Winks and the cafe","False","False","False","False","False","","True","True","","False","False","False","","OPEN: Sun 10am-4pm, Mon-Sat 9am-5pm","","False","False","True","False","False","True","False","True","Easy access, doorway wide, 2 doors to enter toilet inward and outward opening, force open door light, toilet seat high, wash basin, grab rails.","False","False","True","False","False"
"46511","https://toiletmap.gov.au/facility/46511","Berala Town Centre","Car park","157 Woodburn Road","Berala","NSW","","-33.87114015","151.03293175","True","True","","False","False","False","False","Easy access. Concrete ramp entry. Low difficulty rating","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 7am-7pm","","True","True","False","False","False","True","True","True","Floor space: large.Doorway: Inward opening. Seat height: low, force to open door is light, grab rails and wash basin. Shelf","False","False","False","False","False"
"46513","https://toiletmap.gov.au/facility/46513","Thevenard Slipway","Park or reserve","Slipway Road","Thevenard","SA","","-32.14939221","133.65485307","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46515","https://toiletmap.gov.au/facility/46515","Public Dump Point","Service station","5 Eyre Highway","Ceduna","SA","","-32.11336086","133.67270748","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","True","False","False","","OPEN: 24 hours","","False","False","False","False","False","False","False","False","","False","False","False","False","False"
"46523","https://toiletmap.gov.au/facility/46523","Boomer Bay","Other","16 Boomer Jetty Road","Boomer Bay","TAS","","-42.87202743","147.82864254","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","False","","False","False","False","False","False"
"46525","https://toiletmap.gov.au/facility/46525","Flyway Island","Other","Vancouver Street","Midway Point","TAS","","-42.79566186","147.52924914","False","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"46529","https://toiletmap.gov.au/facility/46529","Macleod Village Green","Park or reserve","7 Birdwood Avenue","Macleod","VIC","","-37.72680231","145.06969354","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","True","False","False","True","False","True","Disabled toilet door is a sliding one, hard to use. Opens to the right when facing. ","False","False","True","False","False"
"46543","https://toiletmap.gov.au/facility/46543","Tumby Bay Oval","Other","West Terrace","Tumby Bay","SA","","-34.37684143","136.09937042","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","True","False","False","False","False"
"46545","https://toiletmap.gov.au/facility/46545","Mortlock Street","Other","Mortlock Street","Tumby Bay","SA","","-34.37615661","136.10111769","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46547","https://toiletmap.gov.au/facility/46547","Park Beach Plaza 2","Shopping centre","253 Pacific Highway","Coffs Harbour","NSW","","-30.28274400","153.13152900","True","True","Accessible parking bays are located near all the centre's entrances.","False","False","False","False","Toilet located behind food court.","False","False","False","False","False","","True","True","","False","False","False","","OPEN: Mon-Wed 9am-5:30pm, Thu 9am-7:30pm, Sat 9am-5pm, Sun 10am-3pm","","True","True","False","False","False","True","True","True","Easy access, force open door light, door automatic opening, floorspace large, wash basin, grabrails, toilet seat high","False","False","False","False","False"
"46549","https://toiletmap.gov.au/facility/46549","Park Beach Plaza 1","Shopping centre","253 Pacific Highway","Coffs Harbour","NSW","","-30.28274400","153.13152900","True","True","Accessible parking bays are located near all the centre's entrances","False","False","False","False","Toilet located at East entrance beyond fore court between 'Sussans' & 'Sportsgirl'","False","False","False","False","False","","True","True","","False","False","False","","OPEN: Mon-Wed 9am-5:30pm, Thu 9am-7:30pm, Fri 9am-5:30pm, Sat 9am-5pm, Sun 10am-3pm","","True","True","False","False","False","True","True","False","Easy access, door way wide, door outward opening, force to open door light, toilet seat high, grabrails, wash basin.","False","False","True","False","False"
"46553","https://toiletmap.gov.au/facility/46553","Dee Why Playing Fields","Park or reserve","783 Pittwater Road","Dee Why","NSW","","-33.74632107","151.28980304","False","False","Street parking available and toilets are 50-60m away over grass terrain.","True","False","False","False","Closest entry on to oval is Grafton Crescent, toilets are to the right after entering oval. Travelling over grass is required to access toilet. Medium difficulty.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Only open during sporting events","True","True","False","False","False","True","True","False","Floor space: Oversize. Doorway: Wide, inward opening, light. Seat height: Low. Grab rails available. Basin available.","False","False","False","False","False"
"46555","https://toiletmap.gov.au/facility/46555","Toormina Gardens","Shopping centre","5 Toormina Road","Toormina","NSW","","-30.35385500","153.09185300","True","True","","False","False","False","False","","False","False","False","False","False","","True","True","","False","False","False","","OPEN: Mon-Wed,Fri 9am-5:30pm, Thu 9am-7pm, Sat 9am-4pm, Sun 10am-2pm","","True","True","False","False","False","True","True","False","Easy approach, automatic opening door, doorway wide, floor space large, toilet seat high, grab rails both sides, wash basin.","True","False","True","False","False"
"46561","https://toiletmap.gov.au/facility/46561","Strathfield Station Platform 6","Train station","Albert Road","Strathfield","NSW","","-33.87161813","151.09431623","True","False","","True","False","False","False","Slope and uneven surface. Toilets are locked - ask station staff for a key. Take lift to Platform 6.","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","True","False","Door inward opening, door way wide, floor space large, toilet seat high, grab rails, wash basin.","False","False","False","False","False"
"46563","https://toiletmap.gov.au/facility/46563","Stockland Merrylands","Shopping centre","McFarlane Street","Merrylands","NSW","","-33.83473651","150.98783518","True","False","","False","False","False","False","Toilet located Level 2.","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Mon-Wed,Fri 9am-5:30pm, Thu 9am-9pm, Sat 9am-5pm, Sun 10am-4pm","","True","True","False","False","False","True","True","False","Easy access, force to open door is light, doorway wide, door automatic opening, floor space oversize, toilet seat low, wash basin, grab rails.","False","False","False","False","False"
"46565","https://toiletmap.gov.au/facility/46565","Club Matto","Other","1 Norfolk Parade","Matraville","NSW","Toilet is located on the ground floor poker machine lounge - south side.","-33.95994900","151.23213700","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Sun-Wed 9:30am-9pm, Thu-Sat 9:30am-10pm","","True","True","False","False","False","True","True","False","Easy access, doorway narrow, door inward opening, force to open door light, toilet seat low, grab rails, wash basin.","False","False","False","False","False"
"46567","https://toiletmap.gov.au/facility/46567","Supa Centa Moore Park","Shopping centre","Todman Avenue","Moore Park","NSW","","-33.90233256","151.21532305","True","False","","False","False","False","False","Toilets located Ground floor next to Bing Lee and Level 1","False","False","False","False","False","","True","True","","False","False","False","","OPEN: Sun 10am-5pm, Sat 9am-5pm, Thu 9am-9pm, Mon-Wed,Fri 9am-5:30pm","","True","True","False","False","False","True","True","False","Door is wide and opens automatically. Cubicle floor space is large. Toilet seat height is low. Grab rails available.","True","False","True","False","False"
"46571","https://toiletmap.gov.au/facility/46571","Nindigully Tourist & Visitor Area","Camping ground","Nindigully","Thallon","QLD","","-28.35467403","148.82057010","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","True","False","False","","OPEN: 24 hours","Free camping area 24/7","False","False","True","False","False","True","False","False","Showers available at pub","False","False","False","False","True"
"46573","https://toiletmap.gov.au/facility/46573","Ampol Roadhouse Nhill","Service station","94 Victoria Street","Nhill","VIC","","-36.33926910","141.64319560","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","True"
"46575","https://toiletmap.gov.au/facility/46575","Woolworths Caltex Noble Park","Service station","Corner Chandler Highway and Heatherton Road","Noble Park","VIC","","-37.96708163","145.18761349","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"46577","https://toiletmap.gov.au/facility/46577","Caltex North Adelaide","Service station","131-139 O'Connell Street","North Adelaide","SA","","-34.90495830","138.59517537","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"46579","https://toiletmap.gov.au/facility/46579","Ballast Point Park - Wharf Road","Park or reserve","1 Wharf Road","Birchgrove","NSW","","-33.85213296","151.18817908","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"46581","https://toiletmap.gov.au/facility/46581","Collaroy Beach Surflife Saving Club 2","Sporting facility","1054 Pittwater Road","Collaroy","NSW","","-33.73325466","151.30270903","True","True","","False","False","True","False","MLAK use after hours","True","False","True","False","False","","True","False","","False","False","False","","OPEN: 4:30am-11pm","","True","True","False","False","True","True","False","True","Floor space: Oversize. Doorway: Wide, inward opening, light. Seat height: between 460-480cm. Grab rails available, basin available. Braille available on toilet door. Adult change table and hoist. A shelf is available","False","False","False","False","True"
"46583","https://toiletmap.gov.au/facility/46583","Balmain Town Hall Car Park","Car park","370 Darling Street","Balmain","NSW","Located beside Balmain Town Hall.","-33.85633969","151.17694723","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","True","Floor space: Large. Doorway: Narrow, inward opening, light. Seat height: Between 460-480mm. Grab rails available. Water basin available. A shelf is available.","False","False","True","False","False"
"46585","https://toiletmap.gov.au/facility/46585","Italian Forum Cultural Centre","Shopping centre","23 Norton Street","Leichhardt","NSW","","-33.88717917","151.15832109","True","True","","False","False","False","False","Unlocked.","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","True","Doorway is wide (over 850mm). Outward opening door. Light effort required for door. Floorspace is small. Seat height between 460-480mm. Grab rails. Wash basin.","False","False","False","False","False"
"46589","https://toiletmap.gov.au/facility/46589","Ballast Point Park - Yeend Street","Park or reserve","2A Ballast Point Road","Birchgrove","NSW","","-33.85304944","151.18868374","False","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","True","","False","False","True","False","False"
"46591","https://toiletmap.gov.au/facility/46591","Hadspen Recreation Park & Memorial Centre","Sporting facility","Clare Street","Hadspen","TAS","","-41.50504070","147.06227220","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","Disability Access Compliant","False","False","False","False","False"
"46593","https://toiletmap.gov.au/facility/46593","Terrey Hills Community Centre","Community building","12 Yulong Avenue","Terrey Hills","NSW","","-33.68213987","151.22803477","True","True","","False","True","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","Open 6am-9pm locked with MLAK after hours","True","True","False","False","True","True","True","False","Floor space: Oversize. Doorway: Wide, inward opening, medium heaviness. Seat height: between 460-480cm. Grab rails and basin available.","False","False","True","False","False"
"46601","https://toiletmap.gov.au/facility/46601","Imperial Hotel","Other","252 Oxford Street","Paddington","NSW","Toilet located on level 2","-33.88489819","151.22683113","True","False","Off  street parking available","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Mon-Sat 11am-12pm, Sun 11am-10pm","","True","True","False","False","False","True","True","False","Easy access, doorway wide, door inward opening, force to open door is light, cubicle floor space large, toilet seat low, grab rails, wash basin. Paper towels located high up.","False","False","False","False","False"
"46605","https://toiletmap.gov.au/facility/46605","St Thomas More Catholic Church","Other","43 Acacia Avenue","Ruse","NSW","","-34.07458300","150.84731400","False","True","","False","False","False","False","Difficulty rating medium: uneven surface.","True","False","True","False","False","","True","False","There is no baby change facilities","False","False","False","","OPEN: Tue-Fri 9am-3:30pm","","False","False","True","False","False","True","True","False","Force needed to open door medium, doorway narrow, door outward opening, floor space small, toilet seat high, wash basin, grab rails.","False","False","False","False","False"
"46607","https://toiletmap.gov.au/facility/46607","Addy's Cafe, Shellharbour","Food outlet","25 Addison Street","Shellharbour","NSW","Toilet located along main corridor from the main dining area towards the rear entry car park.","-34.57925100","150.86821300","True","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Sat 12pm-2:30pm, Wed-Sat 12pm-2:30pm, Sun 5:30am-7:30pm, Fri-Sat 5:30pm-9pm, Wed-Thu 5:30pm-8pm","","True","True","False","False","False","True","True","False","Easy access, doorway wide, door outward opening, force door medium, toilet seat high, floor space large, grab rails, wash basin.","False","False","False","False","False"
"46611","https://toiletmap.gov.au/facility/46611","Coffs Central - 2nd Floor","Shopping centre","Harbour Drive","Coffs Harbour","NSW","","-30.29714757","153.11622977","True","True","","False","False","False","False","","False","False","False","False","False","","True","True","","False","False","False","","OPEN: 9am-5pm","","True","True","False","False","False","True","False","True","Easy Access, door way wide, door automatic, floor space large, toilet seat high, grab rails, wash basin available.","False","False","False","False","False"
"46613","https://toiletmap.gov.au/facility/46613","Recreation Reserve","Park or reserve","20 Fernbank-Lindenow South Road","Lindenow South","VIC","","-37.83209219","147.43137472","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Toilets are open only when the recreation reserve is in use","True","True","False","False","False","False","False","False","","False","False","False","False","False"
