data.id,,analyse,post
1j8n9bf,144,0,0
1j8n9bf,145,0,0
1j8n9bf,146,1,0
1j8n9bf,147,0,0
1j8n9bf,148,1,0
1j8n9bf,149,0,0
1j8n9bf,150,0,0
1j8n9bf,151,0,0
1j8n9bf,152,1,0
1j8n9bf,153,-1,0
1j8n9bf,154,1,0
1j8n9bf,155,-1,0
1j8n9bf,156,-1,0
1j8n9bf,157,0,0
1j8n9bf,158,1,0
1j8n9bf,159,0,0
1j8n9bf,160,1,0
1j8n9bf,161,1,0
1j8n9bf,162,1,0
1j8n9bf,163,1,0
1j8n9bf,164,1,0
1j8n9bf,165,1,0
1j8n9bf,166,1,0
1j8n9bf,167,1,0
1j8n9bf,168,1,0
1j8n9bf,169,1,0
1j8n9bf,170,1,0
1j8n9bf,171,0,0
1j8n9bf,172,0,0
1j8n9bf,173,0,0
1j8n9bf,174,0,0
1j8n9bf,175,0,0
1j8n9bf,176,0,0
1j8n9bf,177,-1,0
1j8n9bf,178,1,0
1j8n9bf,179,0,0
1j8n9bf,180,0,0
1j8n9bf,181,0,0
1j8n9bf,182,0,0
1j8n9bf,183,0,0
1j8n9bf,184,0,0
1j8n9bf,185,0,0
1j8n9bf,186,0,0
1j8n9bf,187,0,0
1j8n9bf,188,0,0
1j8n9bf,189,0,0
1j8n9bf,190,0,0
1j8n9bf,191,0,0
1j8n9bf,192,0,0
1j8n9bf,193,0,0
1j8n9bf,194,0,0
1j8n9bf,195,1,0
1j9f7n3,0,-1,0
1j9f7n3,1,-1,0
1j9f7n3,2,-1,0
1j9f7n3,3,0,0
1j9f7n3,4,1,0
1j9f7n3,5,-1,0
1j9f7n3,6,-1,0
1j9f7n3,7,-1,0
1j9f7n3,8,-1,0
1j9f7n3,9,-1,0
1j9f7n3,10,1,0
1j9f7n3,11,0,0
1j9f7n3,12,0,0
1j9f7n3,13,0,0
1j9f7n3,14,0,0
1j9f7n3,15,0,0
1j9f7n3,16,-1,0
1j9f7n3,17,0,0
1j9f7n3,18,1,0
1j9f7n3,19,-1,0
1j9f7n3,20,1,0
1jb0fdf,0,1,0
1jb0fdf,1,1,0
1jb0fdf,2,1,0
1jb0fdf,3,-1,0
1jb0fdf,4,0,0
1jb0fdf,5,0,0
1jb0fdf,6,0,0
1jb0fdf,7,0,0
1jb0fdf,8,1,0
1jb0fdf,9,0,0
1jb0fdf,10,0,0
1jb0fdf,11,0,0
1jb0fdf,12,0,0
1jb0fdf,13,-1,0
1jb0fdf,14,1,0
1jb0fdf,15,-1,0
1jb0fdf,16,1,0
1jb0fdf,17,0,0
1jb0fdf,18,0,0
1jb0fdf,19,0,0
1jb0fdf,20,1,0
1jb0fdf,21,1,0
1jb0fdf,22,1,0
1jb0fdf,23,1,0
1jb0fdf,24,0,0
1jb0fdf,25,0,0
1jb0fdf,26,0,0
1jb0fdf,27,0,0
1jb0fdf,28,0,0
1jb0fdf,29,-1,0
1jb0fdf,30,0,0
1jb0fdf,31,-1,0
1jb0fdf,32,1,0
1jb0fdf,33,1,0
1jb0fdf,34,-1,0
1jb0fdf,35,0,0
1jb0fdf,36,1,0
1jb0fdf,37,0,0
1jb0fdf,38,-1,0
1jb0fdf,39,0,0
1jb0fdf,40,-1,0
1jb0fdf,41,1,0
1jb0fdf,42,0,0
1jb0fdf,43,0,0
1jb0fdf,44,1,0
1jb0fdf,45,-1,0
1jb0fdf,46,1,0
1jb0fdf,47,1,0
1jb0fdf,48,1,0
1jb0fdf,49,0,0
1jb0fdf,50,0,0
1jb0fdf,51,1,0
1jb0fdf,52,1,0
1jb0fdf,53,1,0
1jb0fdf,54,1,0
1jb0fdf,55,0,0
1jb0fdf,56,0,0
1jb0fdf,57,0,0
1jb0fdf,58,0,0
1jb0fdf,59,0,0
1jb0fdf,60,0,0
1jb0fdf,61,0,0
1jb0fdf,62,1,0
1jb0fdf,63,1,0
1jb0fdf,64,0,0
1jb0fdf,65,0,0
1jb0fdf,66,0,0
1jb0fdf,67,0,0
1jb0fdf,68,0,0
1jb0fdf,69,-1,0
1jb0fdf,70,-1,0
1jb0fdf,71,-1,0
1jb0fdf,72,-1,0
1jb0fdf,73,0,0
1jb0fdf,74,0,0
1jb0fdf,75,0,0
1jb0fdf,76,0,0
1jb0fdf,77,0,0
1jb0fdf,78,0,0
1jb0fdf,79,0,0
1jb0fdf,80,0,0
1jb0fdf,81,0,0
1jb0fdf,82,0,0
1jb0fdf,83,0,0
1jb0fdf,84,0,0
1jb0fdf,85,0,0
1jb2o7m,0,-1,0
1jb2o7m,1,1,0
1jb2o7m,2,1,0
1jb2o7m,3,-1,0
1jb2o7m,4,1,0
1jbychh,0,1,0
1jbychh,1,0,0
1jbychh,2,1,0
1jbychh,3,-1,0
1jbychh,4,0,0
1jbychh,5,1,0
1jbychh,6,-1,0
1jbychh,7,0,0
1jbychh,8,0,0
1jbychh,9,0,0
1jbychh,10,0,0
1jbychh,11,-1,0
1jbychh,12,1,0
1jbychh,13,-1,0
1jbychh,14,0,0
1jbychh,15,0,0
1jbychh,16,-1,0
1jbychh,17,1,0
1jbychh,18,-1,0
1jbychh,19,1,0
1jbychh,20,0,0
1jbychh,21,-1,0
1jbychh,22,1,0
1jbychh,23,0,0
1jbychh,24,-1,0
1jbychh,25,1,0
1jbychh,26,0,0
1jbychh,27,1,0
1jbychh,28,-1,0
1jbychh,29,1,0
1jbychh,30,-1,0
1jbychh,31,0,0
1jbychh,32,1,0
1jbychh,33,0,0
1jbychh,34,0,0
1jbychh,35,-1,0
1jbychh,36,0,0
1jbychh,37,-1,0
1jbychh,38,1,0
1jbychh,39,-1,0
1jbychh,40,-1,0
1jbychh,41,-1,0
1jbychh,42,-1,0
1jbychh,43,0,0
1jbychh,44,-1,0
1jbychh,45,0,0
1jbychh,46,0,0
1jbychh,47,1,0
1jbychh,48,0,0
1jbychh,49,1,0
1jbychh,50,-1,0
1jbychh,51,-1,0
1jbychh,52,0,0
1jbychh,53,0,0
1jbychh,54,0,0
1jbychh,55,-1,0
1jbychh,56,-1,0
1jbychh,57,-1,0
1jbychh,58,1,0
1jbychh,59,1,0
1jbychh,60,-1,0
1jbychh,61,1,0
1jbychh,62,0,0
1jbychh,63,0,0
1jbychh,64,1,0
1jbychh,65,-1,0
1jbychh,66,0,0
1jbychh,67,0,0
1jbychh,68,0,0
1jbychh,69,0,0
1jbychh,70,0,0
1jbychh,71,-1,0
1jbychh,72,0,0
1jbychh,73,-1,0
1jbychh,74,1,0
1jbychh,75,1,0
1jbychh,76,1,0
1jbychh,77,1,0
1jbychh,78,-1,0
1jbychh,79,-1,0
1jbychh,80,-1,0
1jbychh,81,0,0
1jbychh,82,0,0
1jbychh,83,1,0
1jbychh,84,1,0
1jbychh,85,-1,0
1jbychh,86,-1,0
1jbychh,87,0,0
1jbychh,88,0,0
1jbychh,89,-1,0
1jbychh,90,-1,0
1jbychh,91,0,0
1jbychh,92,0,0
1jbychh,93,0,0
1jbychh,94,0,0
1jbychh,95,0,0
1jbychh,96,0,0
1jbychh,97,0,0
1jbychh,98,0,0
1jbychh,99,-1,0
1jbychh,100,0,0
1jbychh,101,0,0
1jdazvf,0,0,0
1jdazvf,1,0,0
1jdazvf,2,0,0
1jdazvf,3,-1,0
1jdm30i,0,1,0
1jdm30i,1,0,0
1jdm30i,2,0,0
1jdm30i,3,0,0
1jdm30i,4,0,0
1jdm30i,5,0,0
1jdm30i,6,0,0
1jdm30i,7,0,0
1jet46t,0,0,0
1jet46t,1,-1,0
1jet46t,2,0,0
1jet46t,3,0,0
1jet46t,4,0,0
1jet46t,5,0,0
1jet46t,6,0,0
1jet46t,7,-1,0
1jet46t,8,1,0
1jet46t,9,0,0
1jet46t,10,0,0
1jet46t,11,0,0
1jet46t,12,0,0
1jet46t,13,0,0
1jet46t,14,0,0
1jet46t,15,0,0
1jet46t,16,0,0
1jet46t,17,-1,0
1jet46t,18,-1,0
1jet46t,19,1,0
1jet46t,20,-1,0
1jet46t,21,-1,0
1jet46t,22,0,0
1jet46t,23,0,0
1jet46t,24,0,0
1jet46t,25,-1,0
1jet46t,26,-1,0
1jet46t,27,-1,0
1jet46t,28,0,0
1jet46t,29,0,0
1jet46t,30,0,0
1jet46t,31,0,0
1jet46t,32,-1,0
1jet46t,33,1,0
1jet46t,34,0,0
1jet46t,35,0,0
1jet46t,36,0,0
1jet46t,37,0,0
1jet46t,38,0,0
1jet46t,39,0,0
1jet46t,40,-1,0
1jet46t,41,-1,0
1jet46t,42,0,0
1jet46t,43,0,0
1jet46t,44,-1,0
1jet46t,45,1,0
1jet46t,46,-1,0
1jet46t,47,0,0
1jet46t,48,-1,0
1jet46t,49,0,0
1jet46t,50,0,0
1jet46t,51,0,0
1jet46t,52,-1,0
1jet46t,53,0,0
1jet46t,54,0,0
1jet46t,55,0,0
1jet46t,56,0,0
1jet46t,57,0,0
1jet46t,58,0,0
1jet46t,59,0,0
1jet46t,60,0,0
1jet46t,61,0,0
1jet46t,62,-1,0
1jet46t,63,0,0
1jet46t,64,0,0
1jet46t,65,-1,0
1jet46t,66,-1,0
1jet46t,67,0,0
1jet46t,68,-1,0
1jet46t,69,1,0
1jet46t,70,-1,0
1jet46t,71,-1,0
1jet46t,72,0,0
1jet46t,73,0,0
1jet46t,74,0,0
1jet46t,75,0,0
1jet46t,76,0,0
1jet46t,77,0,0
1jet46t,78,0,0
1jet46t,79,0,0
1jet46t,80,0,0
1jet46t,81,0,0
1jet46t,82,0,0
1jet46t,83,0,0
1jet46t,84,0,0
1jet46t,85,0,0
1jet46t,86,0,0
1jet46t,87,0,0
1jet46t,88,-1,0
1jet46t,89,1,0
1jet46t,90,0,0
1jet46t,91,-1,0
1jet46t,92,0,0
1jet46t,93,-1,0
1jet46t,94,0,0
1jet46t,95,1,0
1jet46t,96,-1,0
1jet46t,97,-1,0
1jet46t,98,0,0
1jet46t,99,0,0
1jet46t,100,0,0
1jet46t,101,0,0
1jet46t,102,0,0
1jet46t,103,0,0
1jet46t,104,0,0
1jet46t,105,0,0
1jet46t,106,0,0
1jet46t,107,0,0
1jet46t,108,0,0
1jet46t,109,0,0
1jet46t,110,0,0
1jet46t,111,0,0
1jet46t,112,0,0
1jet46t,113,0,0
1jet46t,114,0,0
1jet46t,115,0,0
1jet46t,116,0,0
1jet46t,117,0,0
1jet46t,118,0,0
1jet46t,119,0,0
1jet46t,120,0,0
1jet46t,121,-1,0
1jet46t,122,-1,0
1jet46t,123,0,0
1jet46t,124,0,0
1jet46t,125,0,0
1jet46t,126,0,0
1jet46t,127,0,0
1jet46t,128,0,0
1jet46t,129,0,0
1jet46t,130,0,0
1jet46t,131,0,0
1jet46t,132,0,0
1jet46t,133,0,0
1jet46t,134,0,0
1jet46t,135,0,0
1jet46t,136,0,0
1jet46t,137,0,0
1jet46t,138,-1,0
1jet46t,139,0,0
1jet46t,140,0,0
1jet46t,141,0,0
1jet46t,142,0,0
1jet46t,143,1,0
1jet46t,144,0,0
1jf1pzs,0,1,0
1jf1pzs,1,1,0
1jf1pzs,2,1,0
1jf1pzs,3,1,0
1jf1pzs,4,1,0
1jf1pzs,5,1,0
1jf1pzs,6,1,0
1jf1pzs,7,1,0
1jf1pzs,8,1,0
1jf1pzs,9,1,0
1jf1pzs,10,1,0
1jf1pzs,11,1,0
1jf1pzs,12,0,0
1jf1pzs,13,1,0
1jf1pzs,14,1,0
1jf1pzs,15,-1,0
1jf1pzs,16,0,0
1jf1pzs,17,1,0
1jf1pzs,18,1,0
1jf1pzs,19,1,0
1jf1pzs,20,0,0
1jf1pzs,21,1,0
1jf1pzs,22,1,0
1jf1pzs,23,1,0
1jf1pzs,24,1,0
1jf1pzs,25,1,0
1jf1pzs,26,0,0
1jf1pzs,27,1,0
1jf1pzs,28,1,0
1jf1pzs,29,1,0
1jf1pzs,30,1,0
1jfkwde,0,0,0
1jfkwde,1,1,0
1jfkwde,2,0,0
1jfkwde,3,1,0
1jfkwde,4,1,0
1jfkwde,5,0,0
1jfkwde,6,1,0
1jfkwde,7,-1,0
1jfkwde,8,1,0
1jfkwde,9,1,0
1jfkwde,10,0,0
1jfkwde,11,0,0
1jfkwde,12,0,0
1jfkwde,13,1,0
1jfkwde,14,1,0
1jfkwde,15,1,0
1jfkwde,16,1,0
1jfkwde,17,1,0
1jfkwde,18,1,0
1jfkwde,19,0,0
1jfkwde,20,1,0
1jibrb2,0,0,0
1jibrb2,1,0,0
1jibrb2,2,-1,0
1jibrb2,3,0,0
1jibrb2,4,0,0
1jibrb2,5,-1,0
1jibrb2,6,0,0
1jibrb2,7,0,0
1jibrb2,8,1,0
1jibrb2,9,-1,0
1jjdy6a,0,0,0
1jjdy6a,1,1,0
1jjdy6a,2,1,0
1jjdy6a,3,1,0
1jjdy6a,4,1,0
1jjdy6a,5,-1,0
1jjdy6a,6,1,0
1jjdy6a,7,0,0
1jjdy6a,8,0,0
1jjdy6a,9,0,0
1jjdy6a,10,1,0
1jjdy6a,11,0,0
1jjdy6a,12,0,0
1jjdy6a,13,0,0
1jjdy6a,14,0,0
1jjdy6a,15,0,0
1jjdy6a,16,1,0
1jjdy6a,17,1,0
1jjdy6a,18,1,0
1jjdy6a,19,1,0
1jjdy6a,20,0,0
1jjdy6a,21,0,0
1jjdy6a,22,0,0
1jjdy6a,23,0,0
1jjdy6a,24,0,0
1jjdy6a,25,0,0
1jjdy6a,26,0,0
1jjdy6a,27,0,0
1jjdy6a,28,0,0
1jjdy6a,29,1,0
1jjdy6a,30,0,0
1jjdy6a,31,1,0
1jjdy6a,32,1,0
1jjdy6a,33,0,0
1jjdy6a,34,1,0
1jjdy6a,35,0,0
1jjdy6a,36,0,0
1jjdy6a,37,0,0
1jjdy6a,38,0,0
1jjdy6a,39,0,0
1jjdy6a,40,1,0
1jjdy6a,41,0,0
1jjdy6a,42,1,0
1jjdy6a,43,1,0
1jjdy6a,44,1,0
1jjdy6a,45,1,0
1jjdy6a,46,1,0
1jjdy6a,47,0,0
1jjdy6a,48,0,0
1jjdy6a,49,0,0
1jjkcxu,0,-1,1
1jjkcxu,1,1,1
1jjkcxu,2,-1,1
1jjkcxu,3,0,1
1jjkcxu,4,1,1
1jjkcxu,5,1,1
1jjkcxu,6,1,1
1jjkcxu,7,1,1
1jjkcxu,8,1,1
1jjkcxu,9,1,1
1jjkcxu,10,0,1
1jjkcxu,11,1,1
1jjkcxu,12,1,1
1jjkcxu,13,-1,1
1jjkcxu,14,0,1
1jjkcxu,15,-1,1
1jjkcxu,16,0,1
1jjkcxu,17,-1,1
1jjkcxu,18,0,1
1jjkcxu,19,0,1
1jjkcxu,20,1,1
1jjkcxu,21,0,1
1jjkcxu,22,1,1
1jjkcxu,23,0,1
1jjkcxu,24,0,1
1jjkcxu,25,0,1
1jjkcxu,26,0,1
1jjkcxu,27,0,1
1jjkcxu,28,1,1
1jjkcxu,29,1,1
1jjkcxu,30,-1,1
1jjkcxu,31,0,1
1jjkcxu,32,1,1
1jjkcxu,33,0,1
1jjkcxu,34,1,1
1jjkcxu,35,1,1
1jjkcxu,36,1,1
1jjkcxu,37,0,1
1jjkcxu,38,0,1
1jjkcxu,39,1,1
1jjkcxu,40,0,1
1jjkcxu,41,0,1
1jjnshj,0,1,0
1jjnshj,1,0,0
1jjnshj,2,1,0
1jjnshj,3,1,0
1jjnshj,4,1,0
1jjnshj,5,1,0
1jjnshj,6,1,0
1jjnshj,7,1,0
1jjnshj,8,0,0
1jjnshj,9,0,0
1jjnshj,10,0,0
1jjnshj,11,0,0
1jjnshj,12,1,0
1jjnshj,13,1,0
1jjnshj,14,1,0
1jjnshj,15,0,0
1jjnshj,16,0,0
1jjnshj,17,-1,0
1jjnshj,18,0,0
1jjnshj,19,1,0
1jjnshj,20,1,0
1jjnshj,21,1,0
1jjnshj,22,0,0
1jjnshj,23,0,0
1jjnshj,24,1,0
1jjnshj,25,0,0
1jjnshj,26,1,0
1jjnshj,27,1,0
1jjnshj,28,1,0
1jjnshj,29,1,0
1jjnshj,30,1,0
1jjnshj,31,-1,0
1jjnshj,32,1,0
1jjnshj,33,1,0
1jjnshj,34,-1,0
1jjnshj,35,0,0
1jjnshj,36,1,0
1jjnshj,37,-1,0
1jjnshj,38,1,0
1jjnshj,39,0,0
1jjnshj,40,1,0
1jjnshj,41,0,0
1jjnshj,42,0,0
1jjnshj,43,0,0
1jjnshj,44,0,0
1jjnshj,45,0,0
1jjnshj,46,1,0
1jjnshj,47,0,0
1jjnshj,48,-1,0
1jjnshj,49,1,0
1jjnshj,50,0,0
1jjnshj,51,0,0
1jjnshj,52,1,0
1jjnshj,53,0,0
1jjnshj,54,0,0
1jjnshj,55,0,0
1jjnshj,56,0,0
1jjnshj,57,0,0
1jjnshj,58,0,0
1jjnshj,59,0,0
1jjnshj,60,1,0
1jjnshj,61,1,0
1jjnshj,62,0,0
1jjnshj,63,1,0
1jjnshj,64,0,0
1jjnshj,65,0,0
1jjnshj,66,1,0
1jjnshj,67,0,0
1jjnshj,68,1,0
1jjnshj,69,0,0
1jjnshj,70,0,0
1jjnshj,71,0,0
1jjnshj,72,0,0
1jjnshj,73,0,0
1jjnshj,74,1,0
1jjnshj,75,1,0
1jjnshj,76,0,0
1jjnshj,77,-1,0
1jjnshj,78,1,0
1jjnshj,79,0,0
1jjnshj,80,0,0
1jjnshj,81,0,0
1jjnshj,82,0,0
1jjnshj,83,0,0
1jjnshj,84,-1,0
1jky43c,0,1,1
1jky43c,1,0,1
1jky43c,2,1,1
1jky43c,3,0,1
1jky43c,4,0,1
1jky43c,5,1,1
1jky43c,6,1,1
1jky43c,7,0,1
1jky43c,8,1,1
1jky43c,9,0,1
1jky43c,10,0,1
1jky43c,11,0,1
1jky43c,12,-1,1
1jky43c,13,0,1
1jky43c,14,1,1
1jky43c,15,0,1
1jky43c,16,-1,1
1jky43c,17,1,1
1jky43c,18,1,1
1jky43c,19,-1,1
1jky43c,20,-1,1
1jky43c,21,0,1
1jky43c,22,1,1
1jky43c,23,0,1
1jky43c,24,0,1
1jky43c,25,0,1
1jky43c,26,1,1
1jky43c,27,-1,1
1jky43c,28,0,1
1jky43c,29,1,1
1jky43c,30,1,1
1jky43c,31,0,1
1jky43c,32,1,1
1jky43c,33,0,1
1jky43c,34,0,1
1jky43c,35,-1,1
1jky43c,36,0,1
1jky43c,37,1,1
1jky43c,38,0,1
1jky43c,39,1,1
1jky43c,40,1,1
1jky43c,41,0,1
1jky43c,42,-1,1
1jky43c,43,0,1
1jky43c,44,1,1
1jky43c,45,1,1
1jky43c,46,0,1
1jky43c,47,0,1
1jky43c,48,0,1
1jky43c,49,0,1
1jky43c,50,0,1
1jky43c,51,-1,1
1jky43c,52,0,1
1jky43c,53,1,1
1jky43c,54,0,1
1jky43c,55,0,1
1jky43c,56,-1,1
1jky43c,57,-1,1
1jky43c,58,0,1
1jky43c,59,-1,1
1jky43c,60,0,1
1jky43c,61,0,1
1jky43c,62,0,1
1jky43c,63,-1,1
1jky43c,64,0,1
1jky43c,65,0,1
1jky43c,66,0,1
1jky43c,67,0,1
1jky43c,68,1,1
1jky43c,69,0,1
1jky43c,70,0,1
1jky43c,71,1,1
1jky43c,72,1,1
1jky43c,73,0,1
1jky43c,74,-1,1
1jky43c,75,-1,1
1jky43c,76,0,1
1jky43c,77,0,1
1jky43c,78,0,1
1jky43c,79,-1,1
1jky43c,80,-1,1
1jky43c,81,0,1
1jky43c,82,-1,1
1jky43c,83,-1,1
1jky43c,84,-1,1
1jky43c,85,-1,1
1jky43c,86,-1,1
1jky43c,87,0,1
1jky43c,88,0,1
1jky43c,89,0,1
1jky43c,90,-1,1
1jky43c,91,0,1
1jky43c,92,-1,1
1jky43c,93,0,1
1jky43c,94,-1,1
1jky43c,95,0,1
1jky43c,96,0,1
1jky43c,97,0,1
1jky43c,98,0,1
1jky43c,99,0,1
1jky43c,100,0,1
1jky43c,101,0,1
1jky43c,102,0,1
1jky43c,103,0,1
1jky43c,104,0,1
1jky43c,105,0,1
1jky43c,106,0,1
1jky43c,107,0,1
1jky43c,108,0,1
1jky43c,109,0,1
1jky43c,110,0,1
1jky43c,111,1,1
1jky43c,112,0,1
1jky43c,113,0,1
1jky43c,114,0,1
1jky43c,115,0,1
1jky43c,116,0,1
1jky43c,117,0,1
1jky43c,118,0,1
1jky43c,119,1,1
1jky43c,120,-1,1
1jky43c,121,0,1
1jky43c,122,0,1
1jky43c,123,0,1
1jky43c,124,0,1
1jky43c,125,0,1
1jky43c,126,0,1
1jky43c,127,0,1
1jky43c,128,0,1
1jky43c,129,0,1
1jky43c,130,0,1
1jky43c,131,0,1
1jky43c,132,0,1
1jky43c,133,0,1
1jky43c,134,0,1
1jky43c,135,0,1
1jky43c,136,0,1
1jky43c,137,0,1
1jky43c,138,1,1
1jky43c,139,-1,1
1jky43c,140,1,1
1jky43c,141,0,1
1jky43c,142,0,1
1jky43c,143,0,1
1jky43c,144,0,1
1jky43c,145,0,1
1jky43c,146,0,1
1jky43c,147,0,1
1jky43c,148,0,1
1jky43c,149,0,1
1jky43c,150,0,1
1jky43c,151,0,1
1jky43c,152,0,1
1jky43c,153,1,1
1jky43c,154,-1,1
1jky43c,155,0,1
1jky43c,156,0,1
1jky43c,157,0,1
1jky43c,158,1,1
1jky43c,159,0,1
1jky43c,160,0,1
1jky43c,161,0,1
1jky43c,162,0,1
1jky43c,163,0,1
1jky43c,164,0,1
1jky43c,165,-1,1
1jky43c,166,0,1
1jky43c,167,-1,1
1jky43c,168,0,1
1jky43c,169,0,1
1jky43c,170,0,1
1jky43c,171,0,1
1jky43c,172,0,1
1jky43c,173,0,1
1jky43c,174,0,1
1jky43c,175,0,1
1jky43c,176,0,1
1jky43c,177,0,1
1jky43c,178,0,1
1jky43c,179,0,1
1jky43c,180,0,1
1jky43c,181,0,1
1jky43c,182,0,1
1jky43c,183,1,1
1jky43c,184,0,1
1jky43c,185,0,1
1jky43c,186,0,1
1jky43c,187,0,1
1jky43c,188,0,1
1jky43c,189,0,1
1jky43c,190,0,1
1jky43c,191,0,1
1jky43c,192,0,1
1jky43c,193,0,1
1jky43c,194,0,1
1jky43c,195,0,1
1jmhi1p,0,0,0
1jmhi1p,1,0,0
1jmhi1p,2,0,0
1jmhi1p,3,0,0
1jmhi1p,4,-1,0
1jmhi1p,5,0,0
1jmhi1p,6,-1,0
1jmhi1p,7,0,0
1jmhi1p,8,0,0
1jmhi1p,9,0,0
1jmhi1p,10,0,0
1jmhi1p,11,0,0
1jmhi1p,12,1,0
1jmhi1p,13,-1,0
1jmhi1p,14,0,0
1jmhi1p,15,0,0
1jmhi1p,16,0,0
1jmhi1p,17,-1,0
1jmhi1p,18,-1,0
1jmhi1p,19,0,0
1jmhi1p,20,1,0
1jmhi1p,21,0,0
1jmhi1p,22,0,0
1jmhi1p,23,0,0
1jmhi1p,24,0,0
1jmhi1p,25,0,0
1jmhi1p,26,-1,0
1jmhi1p,27,0,0
1jmhi1p,28,0,0
1jmhi1p,29,0,0
1jmhi1p,30,0,0
1jmhi1p,31,0,0
1jmhi1p,32,0,0
1jmhi1p,33,0,0
1jmhi1p,34,0,0
1jnbuuo,0,0,0
1jnbuuo,1,1,0
1jnbuuo,2,0,0
1jnbuuo,3,-1,0
1jnbuuo,4,0,0
1jnbuuo,5,0,0
1jnbuuo,6,0,0
1jnbuuo,7,0,0
1jnbuuo,8,-1,0
1jnbuuo,9,0,0
1jnbuuo,10,0,0
1jnbuuo,11,-1,0
1jnbuuo,12,1,0
1jnbuuo,13,1,0
1jnbuuo,14,0,0
1jnbuuo,15,-1,0
1jnbuuo,16,0,0
1jnbuuo,17,1,0
1jnbuuo,18,1,0
1jnbuuo,19,0,0
1jnbuuo,20,1,0
1jnbuuo,21,0,0
1jnbuuo,22,0,0
1jnbuuo,23,0,0
1jnbuuo,24,0,0
1jnbuuo,25,0,0
1jnbuuo,26,0,0
1jnbuuo,27,0,0
1jnbuuo,28,0,0
1jnbuuo,29,0,0
1jnbuuo,30,0,0
1jnbuuo,31,0,0
1jnbuuo,32,0,0
1jnbuuo,33,0,0
1jnnged,0,0,0
1jnnged,1,0,0
1jnnged,2,1,0
1jnnged,3,0,0
1jnnged,4,0,0
1jnnged,5,0,0
1jnnged,6,0,0
1jnnged,7,0,0
1jnnged,8,0,0
1jnnged,9,-1,0
1jnnged,10,0,0
1jnnged,11,0,0
1jnnged,12,-1,0
1jnnged,13,0,0
1jnnged,14,0,0
1jnnged,15,1,0
1jnnged,16,1,0
1jnnged,17,0,0
1jnnged,18,0,0
1jnnged,19,1,0
1jnnged,20,-1,0
1jnnged,21,0,0
1jnnged,22,1,0
1jnnged,23,1,0
1jnnged,24,1,0
1jnnged,25,1,0
1jnnged,26,0,0
1jnnged,27,0,0
1jnnged,28,0,0
1jnnged,29,1,0
1jnnged,30,0,0
1jnnged,31,0,0
1jnnged,32,-1,0
1jnnged,33,0,0
1jnnged,34,1,0
1jnnged,35,0,0
1jnnged,36,0,0
1jnnged,37,1,0
1jnnged,38,1,0
1jnnged,39,0,0
1jnnged,40,1,0
1jnnged,41,0,0
1jnnged,42,-1,0
1jnnged,43,0,0
1jnnged,44,0,0
1jnnged,45,0,0
1jnnged,46,0,0
1jnnged,47,0,0
1jnnged,48,1,0
1jnnged,49,0,0
1jnnged,50,0,0
1jnnged,51,0,0
1jnnged,52,1,0
1jnnged,53,1,0
1jnnged,54,0,0
1jnnged,55,-1,0
1jnnged,56,-1,0
1jnnged,57,-1,0
1jnnged,58,1,0
1jnnged,59,0,0
1jnnged,60,0,0
1jnnged,61,0,0
1jnnged,62,-1,0
1jnnged,63,0,0
1jnnged,64,0,0
1jnnged,65,0,0
1jnnged,66,0,0
1jnnged,67,0,0
1jnnged,68,0,0
1jnnged,69,1,0
1jnnged,70,0,0
1jnnged,71,1,0
1jnnged,72,-1,0
1jnnged,73,0,0
1jnnged,74,0,0
1jnnged,75,0,0
1jnnged,76,1,0
1jnnged,77,1,0
1jnnged,78,0,0
1jobyr9,0,1,0
1jobyr9,1,0,0
1jobyr9,2,1,0
1jobyr9,3,0,0
1jobyr9,4,0,0
1jobyr9,5,1,0
1jobyr9,6,1,0
1jobyr9,7,1,0
1jobyr9,8,0,0
1jobyr9,9,1,0
1jobyr9,10,0,0
1jobyr9,11,0,0
1jobyr9,12,1,0
1jobyr9,13,-1,0
1jobyr9,14,0,0
1jotwyz,0,0,0
1jotwyz,1,-1,0
1jotwyz,2,0,0
1jotwyz,3,0,0
1jotwyz,4,0,0
1jotwyz,5,0,0
1jotwyz,6,0,0
1jotwyz,7,0,0
1jotwyz,8,0,0
1jotwyz,9,-1,0
1jou5to,0,-1,0
1jou5to,1,0,0
1jou5to,2,-1,0
1jou5to,3,0,0
1jou5to,4,-1,0
1jov3xv,0,-1,0
1jov3xv,1,0,0
1jov3xv,2,0,0
1jov3xv,3,0,0
1jov3xv,4,1,0
1jov3xv,5,1,0
1jov3xv,6,1,0
1jov3xv,7,0,0
1jov3xv,8,0,0
1jov3xv,9,0,0
1jov3xv,10,-1,0
1jov3xv,11,0,0
1jov3xv,12,-1,0
1jov3xv,13,-1,0
1jov3xv,14,-1,0
1jov3xv,15,1,0
1jov3xv,16,1,0
1jov3xv,17,-1,0
1jov3xv,18,0,0
1jov3xv,19,-1,0
1jov3xv,20,-1,0
1jov3xv,21,0,0
1jov3xv,22,-1,0
1jov3xv,23,-1,0
1jov3xv,24,-1,0
1jov3xv,25,1,0
1jov3xv,26,0,0
1jov3xv,27,0,0
1jov3xv,28,0,0
1jov3xv,29,-1,0
1jov3xv,30,-1,0
1jov3xv,31,-1,0
1jov3xv,32,1,0
1jov3xv,33,-1,0
1jov3xv,34,0,0
1jov3xv,35,-1,0
1jov3xv,36,0,0
1jov3xv,37,0,0
1jov3xv,38,0,0
